longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.26,34.07,52.0,1802.0,613.0,2382.0,587.0,1.8438,181353.0,<1H OCEAN
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,186666.0,<1H OCEAN
-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,133650.0,<1H OCEAN
-119.55,36.51,46.0,55.0,11.0,26.0,5.0,4.125,131754.01,INLAND
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,105450.0,INLAND
-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,122939.0,INLAND
-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,130753.0,INLAND
-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,322227.17,NEAR BAY
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,449104.44,NEAR OCEAN
-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,151766.0,NEAR BAY
-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,303601.04,ISLAND
-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,129829.0,NEAR OCEAN
-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,128259.0,INLAND
-117.27,34.12,52.0,954.0,246.0,943.0,256.0,0.8658,71206.0,INLAND
-120.55,37.32,21.0,1410.0,229.0,590.0,205.0,3.3194,110246.0,INLAND
-117.99,33.9,33.0,2161.0,383.0,1235.0,383.0,5.6454,238539.0,<1H OCEAN
-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,296294.0,<1H OCEAN
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,383132.12,NEAR OCEAN
-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,194285.0,<1H OCEAN
-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786,216416.02,<1H OCEAN
-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,57213.0,INLAND
-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,119548.0,INLAND
-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,168875.0,NEAR OCEAN
-122.06,37.65,33.0,1227.0,286.0,848.0,291.0,3.8036,169398.0,NEAR BAY
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,1.9853,105223.0,<1H OCEAN
-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,85000.0,INLAND
-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,6.5745,421540.17,<1H OCEAN
-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,326380.06,NEAR BAY
-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,292561.01,<1H OCEAN
-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,403155.29,<1H OCEAN
-121.97,37.53,35.0,2277.0,420.0,1353.0,413.0,4.75,211787.0,<1H OCEAN
-118.15,34.86,10.0,4597.0,1009.0,2227.0,821.0,2.6149,106816.0,INLAND
-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,3.9356,229063.0,NEAR OCEAN
-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,116116.0,<1H OCEAN
-117.98,33.79,35.0,2356.0,478.0,1659.0,480.0,4.1115,190181.0,<1H OCEAN
-122.42,37.62,43.0,2367.0,409.0,1141.0,400.0,4.8295,300771.0,NEAR OCEAN
-118.2,33.94,42.0,618.0,163.0,680.0,179.0,3.3472,132271.0,<1H OCEAN
-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,216588.0,<1H OCEAN
-116.98,32.74,17.0,3943.0,843.0,1995.0,766.0,2.6944,148493.0,<1H OCEAN
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,325075.05,NEAR BAY
-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975,158852.0,<1H OCEAN
-123.17,39.15,30.0,1904.0,331.0,816.0,325.0,4.425,188235.0,<1H OCEAN
-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,74802.0,<1H OCEAN
-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,253660.0,NEAR BAY
-120.43,34.93,10.0,2980.0,585.0,1593.0,562.0,3.285,168951.0,<1H OCEAN
-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,284104.05,NEAR OCEAN
-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,179553.0,INLAND
-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,221312.0,NEAR BAY
-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,270056.0,<1H OCEAN
-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239,461439.64,<1H OCEAN
-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,286112.0,<1H OCEAN
-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,218966.02,NEAR OCEAN
-118.12,34.16,30.0,1762.0,416.0,940.0,398.0,2.8631,194398.01,<1H OCEAN
-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,73211.0,INLAND
-117.92,33.94,30.0,2506.0,394.0,1255.0,421.0,4.7813,209464.0,<1H OCEAN
-118.09,33.75,32.0,6239.0,974.0,2615.0,950.0,6.6188,447150.36,NEAR OCEAN
-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,124615.0,<1H OCEAN
-119.29,36.54,18.0,2581.0,628.0,2732.0,592.0,1.8429,59138.0,INLAND
-121.92,36.55,37.0,2190.0,419.0,490.0,300.0,3.7852,376404.12,NEAR OCEAN
-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,345141.01,<1H OCEAN
-122.26,37.84,52.0,696.0,191.0,345.0,174.0,2.6736,149802.0,NEAR BAY
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,73896.0,INLAND
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,82326.0,INLAND
-118.99,35.3,33.0,2248.0,434.0,1461.0,405.0,2.9402,71762.0,INLAND
-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,139232.0,<1H OCEAN
-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,406569.15,<1H OCEAN
-118.18,33.88,47.0,882.0,185.0,536.0,174.0,4.625,173708.0,<1H OCEAN
-117.93,33.83,30.0,1561.0,381.0,1104.0,391.0,3.375,191314.0,<1H OCEAN
-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292,395857.04,NEAR BAY
-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,167993.0,INLAND
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,349331.03,<1H OCEAN
-122.71,38.44,27.0,966.0,251.0,462.0,230.0,1.7,169423.0,<1H OCEAN
-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,152780.0,<1H OCEAN
-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,421016.19,NEAR OCEAN
-121.23,37.84,28.0,1347.0,241.0,713.0,225.0,4.0208,138533.0,INLAND
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,129496.0,INLAND
-117.25,32.82,23.0,6139.0,826.0,2036.0,807.0,9.5245,479934.73,NEAR OCEAN
-118.15,34.04,33.0,818.0,195.0,664.0,198.0,2.1944,160136.0,<1H OCEAN
-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,61325.0,INLAND
-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,209201.0,NEAR BAY
-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,138511.0,INLAND
-121.82,38.01,47.0,1265.0,254.0,587.0,247.0,2.6364,107428.0,INLAND
-122.26,38.03,25.0,2239.0,361.0,928.0,353.0,4.4474,182888.0,NEAR BAY
-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,179605.0,<1H OCEAN
-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,355622.03,<1H OCEAN
-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,165194.0,<1H OCEAN
-122.56,37.95,34.0,2677.0,411.0,933.0,410.0,6.1444,408787.13,NEAR OCEAN
-117.29,34.13,44.0,2337.0,563.0,1238.0,467.0,1.5156,75096.0,INLAND
-118.08,33.99,38.0,1683.0,328.0,1369.0,339.0,3.6196,167411.0,<1H OCEAN
-121.68,39.82,15.0,3996.0,748.0,1786.0,728.0,3.5189,113963.0,INLAND
-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,270687.0,<1H OCEAN
-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29,99360.0,INLAND
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,301214.04,<1H OCEAN
-117.93,33.94,28.0,3664.0,719.0,1820.0,657.0,4.225,200506.0,<1H OCEAN
-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,210357.0,<1H OCEAN
-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,78646.0,INLAND
-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,81755.0,INLAND
-117.88,33.84,34.0,1410.0,214.0,837.0,240.0,6.1168,258061.0,<1H OCEAN
-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,150492.0,INLAND
-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,164680.0,<1H OCEAN
-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,398597.23,NEAR OCEAN
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,162733.02,<1H OCEAN
-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,309395.01,<1H OCEAN
-122.31,38.01,18.0,4123.0,874.0,1895.0,772.0,3.2759,151777.0,NEAR BAY
-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,430045.46,NEAR BAY
-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,152282.0,<1H OCEAN
-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,326124.05,<1H OCEAN
-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,420740.21,<1H OCEAN
-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,295774.0,NEAR BAY
-117.34,34.08,35.0,1380.0,248.0,730.0,264.0,3.2305,98049.0,INLAND
-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,145540.0,NEAR BAY
-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,242189.0,NEAR BAY
-117.14,32.74,16.0,6075.0,1816.0,2592.0,1634.0,2.5553,156567.0,NEAR OCEAN
-122.07,38.0,37.0,978.0,202.0,462.0,184.0,3.625,154317.0,NEAR BAY
-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,78369.0,INLAND
-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,99163.0,INLAND
-120.19,36.6,25.0,875.0,214.0,931.0,214.0,1.5536,54324.0,INLAND
-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,137590.0,INLAND
-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,171866.0,INLAND
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,292997.01,<1H OCEAN
-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,153317.0,NEAR BAY
-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,103302.0,INLAND
-115.73,33.09,27.0,452.0,103.0,258.0,61.0,2.9,80695.0,INLAND
-121.22,37.79,38.0,2152.0,451.0,1320.0,457.0,2.5025,89993.0,INLAND
-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,288330.0,INLAND
-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,248055.0,INLAND
-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,328608.04,<1H OCEAN
-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,469494.67,NEAR BAY
-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5.4127,331920.01,NEAR OCEAN
-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,144601.0,INLAND
-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,101576.0,INLAND
-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368,143384.0,NEAR OCEAN
-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,192266.0,NEAR BAY
-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,176303.01,<1H OCEAN
-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211,324871.0,<1H OCEAN
-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,70805.0,INLAND
-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,364011.03,NEAR BAY
-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,300020.01,<1H OCEAN
-124.07,40.87,47.0,1765.0,326.0,796.0,333.0,2.2138,83183.0,NEAR OCEAN
-116.91,34.24,23.0,6379.0,1636.0,1350.0,568.0,1.6336,90516.0,INLAND
-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,313683.0,<1H OCEAN
-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,134075.0,<1H OCEAN
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,54202.0,INLAND
-122.05,38.0,16.0,1085.0,217.0,356.0,232.0,2.3462,142100.0,NEAR BAY
-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3.7463,293583.0,NEAR OCEAN
-121.46,38.54,39.0,1453.0,324.0,843.0,281.0,1.7692,67894.0,INLAND
-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597,384937.14,<1H OCEAN
-117.96,33.69,20.0,3123.0,441.0,1319.0,432.0,6.091,294216.0,<1H OCEAN
-122.04,37.96,27.0,2587.0,729.0,1500.0,623.0,1.837,148321.0,NEAR BAY
-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,102876.0,INLAND
-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,305228.06,<1H OCEAN
-121.58,39.14,52.0,662.0,160.0,520.0,149.0,0.8928,91664.0,INLAND
-119.75,36.71,38.0,1481.0,,1543.0,372.0,1.4577,49336.0,INLAND
-118.36,33.98,29.0,2861.0,816.0,1715.0,775.0,2.7712,174780.0,<1H OCEAN
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,157380.0,NEAR BAY
-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,90757.0,INLAND
-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,117396.0,INLAND
-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,152919.01,NEAR OCEAN
-118.43,34.2,28.0,3386.0,,2240.0,737.0,3.0221,221058.0,<1H OCEAN
-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,149721.0,<1H OCEAN
-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,186897.0,<1H OCEAN
-118.03,33.95,37.0,1772.0,321.0,934.0,326.0,4.1471,195493.0,<1H OCEAN
-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,209089.0,<1H OCEAN
-121.83,37.28,33.0,1115.0,250.0,1168.0,261.0,3.9009,167991.0,<1H OCEAN
-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,5.1068,220798.0,<1H OCEAN
-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,118466.0,INLAND
-118.18,33.82,43.0,2210.0,469.0,1042.0,418.0,3.5,232347.01,NEAR OCEAN
-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,498753.96,NEAR OCEAN
-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,389170.11,<1H OCEAN
-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,153655.0,INLAND
-117.89,34.09,35.0,1205.0,330.0,583.0,319.0,2.3971,176190.0,<1H OCEAN
-122.68,38.43,29.0,488.0,63.0,161.0,62.0,6.0774,339858.07,<1H OCEAN
-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,297586.03,<1H OCEAN
-118.58,34.06,25.0,4440.0,693.0,1560.0,636.0,8.8666,477612.74,<1H OCEAN
-118.03,33.96,37.0,1180.0,256.0,614.0,242.0,3.117,188519.01,<1H OCEAN
-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,491305.78,<1H OCEAN
-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309,388674.33,NEAR BAY
-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,159302.0,INLAND
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,233759.0,INLAND
-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375,231623.04,NEAR BAY
-118.25,34.14,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,202895.0,<1H OCEAN
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,415359.18,<1H OCEAN
-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,136594.0,<1H OCEAN
-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,66061.0,INLAND
-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,354149.0,<1H OCEAN
-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,409203.05,NEAR BAY
-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,137505.0,NEAR BAY
-122.31,37.56,45.0,1792.0,301.0,829.0,318.0,4.9013,330029.02,NEAR OCEAN
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,220884.0,<1H OCEAN
-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,238117.01,<1H OCEAN
-121.52,38.9,32.0,1650.0,313.0,802.0,284.0,2.9048,105232.0,INLAND
-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,466961.35,<1H OCEAN
-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,75175.0,INLAND
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,286641.03,<1H OCEAN
-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,371637.03,<1H OCEAN
-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,310005.02,<1H OCEAN
-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,149392.0,<1H OCEAN
-117.89,33.77,29.0,2577.0,445.0,1849.0,470.0,4.4732,196215.0,<1H OCEAN
-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,1.7301,200731.01,<1H OCEAN
-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,182982.0,NEAR BAY
-119.85,36.76,10.0,2067.0,450.0,845.0,354.0,1.8214,65307.0,INLAND
-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,161401.0,<1H OCEAN
-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,2.375,123786.0,NEAR OCEAN
-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912,164950.0,INLAND
-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,165662.0,NEAR OCEAN
-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,56845.0,INLAND
-118.81,34.25,4.0,9147.0,1827.0,3950.0,1661.0,5.716,284238.03,<1H OCEAN
-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,271678.01,<1H OCEAN
-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,421360.47,<1H OCEAN
-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,165597.0,<1H OCEAN
-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,88854.0,INLAND
-118.0,34.13,35.0,1005.0,224.0,742.0,221.0,3.5481,170616.0,INLAND
-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,226878.0,<1H OCEAN
-118.98,35.37,36.0,1562.0,398.0,1223.0,329.0,0.9675,50660.0,INLAND
-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,450258.43,<1H OCEAN
-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,2.3963,94664.0,INLAND
-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006,69554.0,INLAND
-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,297469.0,INLAND
-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,117182.0,INLAND
-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,149030.0,<1H OCEAN
-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,464181.46,<1H OCEAN
-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,489173.85,NEAR BAY
-116.53,33.78,18.0,2547.0,463.0,411.0,214.0,2.5489,165037.0,INLAND
-120.99,39.22,16.0,1497.0,275.0,737.0,243.0,2.8942,128606.0,INLAND
-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,87048.0,INLAND
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,96064.0,NEAR BAY
-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,72347.0,INLAND
-118.26,33.97,46.0,1086.0,249.0,880.0,250.0,1.5962,98675.0,<1H OCEAN
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,303378.04,NEAR OCEAN
-118.55,34.28,16.0,8879.0,,3468.0,1200.0,8.1125,409115.06,<1H OCEAN
-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3.0087,201200.0,<1H OCEAN
-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,467357.22,<1H OCEAN
-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,260283.01,<1H OCEAN
-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,167524.0,INLAND
-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,411345.23,INLAND
-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,276540.02,<1H OCEAN
-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431,166001.0,INLAND
-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,455878.38,NEAR OCEAN
-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,113748.0,INLAND
-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,433688.32,<1H OCEAN
-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,65254.0,INLAND
-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,141363.0,<1H OCEAN
-118.33,34.16,23.0,1359.0,428.0,770.0,380.0,3.4016,273433.0,<1H OCEAN
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,105861.0,<1H OCEAN
-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,65427.0,INLAND
-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,229180.0,<1H OCEAN
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,206270.0,<1H OCEAN
-121.24,38.75,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,216979.0,INLAND
-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,96002.0,INLAND
-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,65140.0,INLAND
-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,327555.03,NEAR OCEAN
-123.2,39.15,27.0,990.0,238.0,592.0,225.0,2.0074,116703.0,<1H OCEAN
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,357310.11,NEAR BAY
-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,288885.12,NEAR OCEAN
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,480994.68,<1H OCEAN
-118.24,33.99,28.0,312.0,89.0,498.0,87.0,2.4107,110323.0,<1H OCEAN
-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522,180110.0,<1H OCEAN
-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,176506.0,<1H OCEAN
-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,177089.0,NEAR BAY
-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,124156.0,INLAND
-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,380942.16,NEAR OCEAN
-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,272664.0,<1H OCEAN
-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078,299755.02,<1H OCEAN
-118.28,33.96,23.0,1983.0,611.0,2048.0,600.0,1.5313,114683.01,<1H OCEAN
-117.89,33.85,18.0,2036.0,414.0,1292.0,380.0,3.875,193972.0,<1H OCEAN
-121.77,36.93,24.0,1943.0,447.0,1844.0,461.0,3.0192,166638.0,<1H OCEAN
-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,102580.0,INLAND
-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.293,260479.02,<1H OCEAN
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,102753.0,NEAR BAY
-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,498347.97,NEAR BAY
-124.16,40.8,52.0,2416.0,618.0,1150.0,571.0,1.7308,79686.0,NEAR OCEAN
-120.45,34.66,7.0,3329.0,504.0,1462.0,452.0,4.7875,221521.03,NEAR OCEAN
-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,145191.0,<1H OCEAN
-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,151049.0,<1H OCEAN
-118.42,34.0,33.0,1139.0,299.0,734.0,257.0,3.2708,341928.02,<1H OCEAN
-119.35,36.52,39.0,3027.0,608.0,2199.0,592.0,2.6445,72879.0,INLAND
-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,204504.0,<1H OCEAN
-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,86970.0,INLAND
-122.42,37.77,52.0,4226.0,1315.0,2619.0,1242.0,2.5755,321182.04,NEAR BAY
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,471979.47,<1H OCEAN
-121.53,38.58,33.0,4988.0,1169.0,2414.0,1075.0,1.9728,90530.0,INLAND
-121.23,37.8,11.0,2451.0,665.0,1155.0,533.0,2.2254,122815.0,INLAND
-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,338843.04,<1H OCEAN
-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,115578.0,INLAND
-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,341425.03,INLAND
-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,308965.02,<1H OCEAN
-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,262010.0,<1H OCEAN
-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,238665.0,<1H OCEAN
